Time,Latitude (Deg),Longitude (Deg),Altitude (m),Heart Rate (bpm),Speed (km/h),Vibrations
2019-09-14T07:12:22Z,,,10,110,0,
2019-09-14T07:12:24Z,,,10,110,0,
2019-09-14T07:12:26Z,,,10,109,0,
2019-09-14T07:12:28Z,,,10,105,0,
2019-09-14T07:12:30Z,,,10,104,0,
2019-09-14T07:12:32Z,,,10,103,0,
2019-09-14T07:12:34Z,,,10,103,0,
2019-09-14T07:12:36Z,,,10,103,0,
2019-09-14T07:12:38Z,,,10,103,0,
2019-09-14T07:12:40Z,,,10,103,0,
2019-09-14T07:12:42Z,,,10,103,0,
2019-09-14T07:12:44Z,,,10,103,0,
2019-09-14T07:12:46Z,,,10,103,0,
2019-09-14T07:12:48Z,,,10,106,0,
2019-09-14T07:12:50Z,,,10,103,0,
2019-09-14T07:12:52Z,,,10,103,0,
2019-09-14T07:12:54Z,,,10,103,0,
2019-09-14T07:12:56Z,,,10,103,0,
2019-09-14T07:12:58Z,,,10,103,0,
2019-09-14T07:13:00Z,,,10,103,0,
2019-09-14T07:13:02Z,,,10,103,0,
2019-09-14T07:13:04Z,,,10,103,0,
2019-09-14T07:13:06Z,,,10,103,0,
2019-09-14T07:13:08Z,,,10,103,0,
2019-09-14T07:13:10Z,,,10,103,0,
2019-09-14T07:13:12Z,,,10,103,0,
2019-09-14T07:13:14Z,,,10,103,0,
2019-09-14T07:13:16Z,,,10,104,0,
2019-09-14T07:13:18Z,,,10,107,0,
2019-09-14T07:13:20Z,,,10,108,0,
2019-09-14T07:13:22Z,,,10,108,0,
2019-09-14T07:13:24Z,,,10,108,0,
2019-09-14T07:13:26Z,,,10,110,0,
2019-09-14T07:13:28Z,,,10,111,0,
2019-09-14T07:13:30Z,,,10,111,0,
2019-09-14T07:13:32Z,,,10,111,0,
2019-09-14T07:13:34Z,,,10,111,0,
2019-09-14T07:13:36Z,,,10,110,0,
2019-09-14T07:13:38Z,,,10,108,0,
2019-09-14T07:13:40Z,,,10,108,0,
2019-09-14T07:13:42Z,,,10,109,0,
2019-09-14T07:13:44Z,,,10,112,0,
2019-09-14T07:13:46Z,,,10,114,0,
2019-09-14T07:13:48Z,,,10,114,0,
2019-09-14T07:13:50Z,,,10,115,0,
2019-09-14T07:13:52Z,,,10,119,0,
2019-09-14T07:13:54Z,,,10,123,0,
2019-09-14T07:13:56Z,,,10,125,0,
2019-09-14T07:13:58Z,,,10,124,0,
2019-09-14T07:14:00Z,,,10,124,0,
2019-09-14T07:14:02Z,,,10,127,0,
2019-09-14T07:14:04Z,,,10,127,0,
2019-09-14T07:14:06Z,,,10,125,0,
2019-09-14T07:14:08Z,,,10,125,0,
2019-09-14T07:14:10Z,,,10,125,0,
2019-09-14T07:14:12Z,,,10,121,0,
2019-09-14T07:14:14Z,-27.444644,153.172048,10,119,0,
2019-09-14T07:14:16Z,-27.444644,153.172048,10,119,1.82,
2019-09-14T07:14:18Z,-27.444649,153.17208,10,117,0,
2019-09-14T07:14:20Z,,,10,117,0,
2019-09-14T07:14:22Z,,,10,117,0,
2019-09-14T07:14:24Z,-27.444661,153.172095,10,117,1.46,
2019-09-14T07:14:26Z,-27.444666,153.172097,10,117,0,
2019-09-14T07:14:28Z,-27.444669,153.172099,10,116,0,
2019-09-14T07:14:30Z,,,10,115,0,
2019-09-14T07:14:32Z,,,10,115,0,
2019-09-14T07:14:34Z,,,10,114,0,
2019-09-14T07:14:36Z,,,10,114,0,
2019-09-14T07:14:38Z,-27.444662,153.172109,10,114,3.09,
2019-09-14T07:14:40Z,-27.444658,153.172111,10,114,3.34,
2019-09-14T07:14:42Z,-27.444658,153.172106,10,114,0,
2019-09-14T07:14:44Z,-27.444666,153.172096,10,114,0,
2019-09-14T07:14:46Z,,,10,114,0,
2019-09-14T07:14:48Z,,,10,114,0,
2019-09-14T07:14:50Z,,,10,114,0,
2019-09-14T07:14:52Z,,,10,114,0,
2019-09-14T07:14:54Z,,,10,114,0,
2019-09-14T07:14:56Z,,,10,115,0,
2019-09-14T07:14:58Z,,,10,117,0,
2019-09-14T07:15:00Z,,,10,118,0,
2019-09-14T07:15:02Z,,,10,122,0,
2019-09-14T07:15:04Z,,,10,122,0,
2019-09-14T07:15:06Z,,,10,120,0,
2019-09-14T07:15:08Z,,,10,120,0,
2019-09-14T07:15:10Z,,,10,120,0,
2019-09-14T07:15:12Z,-27.444681,153.172095,10,121,10.07,
2019-09-14T07:15:14Z,-27.444691,153.172098,10,121,14.9,
2019-09-14T07:15:16Z,-27.444693,153.17213,11,122,18.690001,
2019-09-14T07:15:18Z,-27.444666,153.172222,11,122,18.83,
2019-09-14T07:15:20Z,-27.444618,153.172309,11,122,20.82,
2019-09-14T07:15:22Z,-27.44456,153.172394,11,122,19.98,
2019-09-14T07:15:24Z,-27.444492,153.172481,11,123,19.389999,
2019-09-14T07:15:26Z,-27.444426,153.172565,11,123,19.1,
2019-09-14T07:15:28Z,-27.444363,153.172649,11,123,18.9,
2019-09-14T07:15:30Z,-27.444296,153.172726,11,123,18.48,
2019-09-14T07:15:32Z,-27.444229,153.172801,12,123,18.24,
2019-09-14T07:15:34Z,-27.444166,153.172879,12,123,17.92,
2019-09-14T07:15:36Z,-27.444106,153.172956,12,120,16.91,
2019-09-14T07:15:38Z,-27.444046,153.173031,12,118,16.639999,
2019-09-14T07:15:40Z,-27.443989,153.173103,12,117,16.16,
2019-09-14T07:15:42Z,-27.443935,153.173173,12,119,15.61,
2019-09-14T07:15:44Z,-27.443885,153.173245,12,119,15.98,
2019-09-14T07:15:46Z,-27.443841,153.173318,13,119,16.26,
2019-09-14T07:15:48Z,-27.443795,153.173391,13,122,13.61,
2019-09-14T07:15:50Z,-27.443743,153.17346,13,122,8.68,
2019-09-14T07:15:52Z,-27.443696,153.173521,13,118,6.46,
2019-09-14T07:15:54Z,-27.443663,153.17356,13,116,0,
2019-09-14T07:15:56Z,,,13,116,0,
2019-09-14T07:15:58Z,-27.443651,153.173565,13,115,8.99,
2019-09-14T07:16:00Z,-27.443645,153.173566,13,115,15.14,
2019-09-14T07:16:02Z,-27.443623,153.173585,13,116,19.43,
2019-09-14T07:16:04Z,-27.443561,153.173657,13,116,24.18,
2019-09-14T07:16:06Z,-27.443499,153.173739,13,116,25.18,
2019-09-14T07:16:08Z,-27.443414,153.173861,13,116,26.299999,
2019-09-14T07:16:10Z,-27.443336,153.173976,13,116,28.190001,
2019-09-14T07:16:12Z,-27.443253,153.174091,11,117,31.15,
2019-09-14T07:16:14Z,-27.443158,153.174207,11,117,31.299999,
2019-09-14T07:16:16Z,-27.443056,153.174337,9,118,35.099998,
2019-09-14T07:16:18Z,-27.442951,153.174475,9,118,33.68,
2019-09-14T07:16:20Z,-27.442836,153.174628,9,118,32.619999,
2019-09-14T07:16:22Z,-27.442729,153.174777,6,119,31.809999,
2019-09-14T07:16:24Z,-27.442629,153.17492,6,119,31.370001,
2019-09-14T07:16:26Z,-27.442524,153.175056,4,118,30.139999,
2019-09-14T07:16:28Z,-27.442418,153.175185,4,118,27.49,
2019-09-14T07:16:30Z,-27.442321,153.175306,4,118,25.49,
2019-09-14T07:16:32Z,-27.442228,153.175425,4,121,25.049999,
2019-09-14T07:16:34Z,-27.442143,153.175537,4,119,17.77,
2019-09-14T07:16:36Z,-27.442053,153.175638,3,119,10.48,
2019-09-14T07:16:38Z,-27.441987,153.17571,3,119,6.92,
2019-09-14T07:16:40Z,-27.441959,153.175744,3,119,0,
2019-09-14T07:16:42Z,-27.441952,153.175756,3,119,0,
2019-09-14T07:16:44Z,-27.441952,153.175756,3,119,6.8,
2019-09-14T07:16:46Z,-27.441947,153.175766,3,120,12.71,
2019-09-14T07:16:48Z,-27.441945,153.17579,3,122,18.049999,
2019-09-14T07:16:50Z,-27.441969,153.175842,3,124,19.360001,
2019-09-14T07:16:52Z,-27.442046,153.17592,3,126,18.860001,
2019-09-14T07:16:54Z,-27.442126,153.175974,3,127,17.59,
2019-09-14T07:16:56Z,-27.442204,153.176036,3,128,13.72,
2019-09-14T07:16:58Z,-27.442265,153.17611,3,128,14.68,
2019-09-14T07:17:00Z,-27.442279,153.17619,3,128,14.94,
2019-09-14T07:17:02Z,-27.442246,153.176262,3,128,12.99,
2019-09-14T07:17:04Z,-27.442194,153.176324,3,129,11.94,
2019-09-14T07:17:06Z,-27.442138,153.176363,3,129,10.14,
2019-09-14T07:17:08Z,-27.442084,153.176394,3,130,5.4,
2019-09-14T07:17:10Z,-27.44204,153.176429,3,130,0,
2019-09-14T07:17:12Z,-27.442026,153.176449,3,129,0,
2019-09-14T07:17:14Z,,,3,130,0,
2019-09-14T07:17:16Z,,,3,130,0,
2019-09-14T07:17:18Z,,,3,131,0,
2019-09-14T07:17:20Z,,,3,131,0,
2019-09-14T07:17:22Z,,,3,131,0,
2019-09-14T07:17:24Z,,,3,131,0,
2019-09-14T07:17:26Z,-27.442013,153.176448,2,132,0,
2019-09-14T07:17:28Z,-27.442013,153.176448,2,133,0,
2019-09-14T07:17:30Z,-27.441996,153.176444,2,133,2.67,
2019-09-14T07:17:32Z,-27.441985,153.176435,2,137,0,
2019-09-14T07:17:34Z,-27.441986,153.176428,2,137,0,
2019-09-14T07:17:36Z,-27.441992,153.176427,2,139,13.38,
2019-09-14T07:17:38Z,-27.441998,153.176427,2,139,22.6,
2019-09-14T07:17:40Z,-27.442048,153.176431,2,139,0,
2019-09-14T07:17:42Z,-27.44214,153.176438,2,139,4.82,
2019-09-14T07:17:44Z,-27.442154,153.176432,2,139,6.97,
2019-09-14T07:17:46Z,-27.442156,153.176434,2,139,0,
2019-09-14T07:17:48Z,,,2,138,0,
2019-09-14T07:17:50Z,,,2,139,0,
2019-09-14T07:17:52Z,-27.442143,153.176447,2,139,10.87,
2019-09-14T07:17:54Z,-27.442137,153.176454,2,140,9.05,
2019-09-14T07:17:56Z,-27.442104,153.176462,2,140,0,
2019-09-14T07:17:58Z,,,2,140,0,
2019-09-14T07:18:00Z,,,2,139,0,
2019-09-14T07:18:02Z,,,2,138,0,
2019-09-14T07:18:04Z,,,2,138,0,
2019-09-14T07:18:06Z,,,2,138,0,
2019-09-14T07:18:08Z,,,2,137,0,
2019-09-14T07:18:10Z,-27.442054,153.176457,2,137,0,
2019-09-14T07:18:12Z,-27.442054,153.176457,2,137,0,
2019-09-14T07:18:14Z,-27.442038,153.17645,2,137,0,
2019-09-14T07:18:16Z,,,2,138,0,
2019-09-14T07:18:18Z,,,2,138,0,
2019-09-14T07:18:20Z,,,2,138,0,
2019-09-14T07:18:22Z,,,2,138,0,
2019-09-14T07:18:24Z,,,2,138,0,
2019-09-14T07:18:26Z,-27.442021,153.17645,2,138,2.31,
2019-09-14T07:18:28Z,-27.442015,153.176451,2,138,4.74,
2019-09-14T07:18:30Z,-27.442013,153.176457,2,139,7.8,
2019-09-14T07:18:32Z,-27.442023,153.176462,2,139,10.18,
2019-09-14T07:18:34Z,-27.442044,153.176448,2,138,10.94,
2019-09-14T07:18:36Z,-27.442061,153.1764,2,138,12.53,
2019-09-14T07:18:38Z,-27.44205,153.176349,2,138,15.2,
2019-09-14T07:18:40Z,-27.441999,153.176289,2,138,16.959999,
2019-09-14T07:18:42Z,-27.441939,153.176239,2,138,15.72,
2019-09-14T07:18:44Z,-27.441877,153.17618,2,138,13.91,
2019-09-14T07:18:46Z,-27.441817,153.17612,3,138,12.52,
2019-09-14T07:18:48Z,-27.441767,153.176067,3,138,14.09,
2019-09-14T07:18:50Z,-27.441718,153.176018,3,138,14.49,
2019-09-14T07:18:52Z,-27.441667,153.175969,3,138,13.4,
2019-09-14T07:18:54Z,-27.441613,153.175914,3,138,13.04,
2019-09-14T07:18:56Z,-27.441561,153.175865,3,138,13.57,
2019-09-14T07:18:58Z,-27.441511,153.175821,3,138,12.47,
2019-09-14T07:19:00Z,-27.441454,153.175781,3,141,14.08,
2019-09-14T07:19:02Z,-27.441392,153.175776,3,140,14.38,
2019-09-14T07:19:04Z,-27.441332,153.175815,3,140,12.04,
2019-09-14T07:19:06Z,-27.441282,153.175873,3,140,11.61,
2019-09-14T07:19:08Z,-27.441259,153.17594,3,140,13.5,
2019-09-14T07:19:10Z,-27.441273,153.176002,3,140,15.34,
2019-09-14T07:19:12Z,-27.441292,153.176073,3,137,15.57,
2019-09-14T07:19:14Z,-27.441298,153.176157,3,137,14.41,
2019-09-14T07:19:16Z,-27.441309,153.176245,3,137,14.63,
2019-09-14T07:19:18Z,-27.441345,153.17631,3,137,15.64,
2019-09-14T07:19:20Z,-27.441402,153.176365,3,137,17.01,
2019-09-14T07:19:22Z,-27.441457,153.176423,3,142,15.21,
2019-09-14T07:19:24Z,-27.441519,153.176487,3,143,15.97,
2019-09-14T07:19:26Z,-27.441584,153.176539,3,144,20.57,
2019-09-14T07:19:28Z,-27.441652,153.176579,3,143,22.559999,
2019-09-14T07:19:30Z,-27.441723,153.176652,3,143,24.059999,
2019-09-14T07:19:32Z,-27.441811,153.176765,3,144,23.639999,
2019-09-14T07:19:34Z,-27.441896,153.176867,3,143,22.59,
2019-09-14T07:19:36Z,-27.441983,153.176959,3,143,22.950001,
2019-09-14T07:19:38Z,-27.442054,153.177025,3,143,21.75,
2019-09-14T07:19:40Z,-27.442148,153.177128,3,144,21.41,
2019-09-14T07:19:42Z,-27.442224,153.177216,3,144,21.73,
2019-09-14T07:19:44Z,-27.442299,153.177301,3,146,21.450001,
2019-09-14T07:19:46Z,-27.442378,153.177382,3,146,21.450001,
2019-09-14T07:19:48Z,-27.442461,153.177463,3,146,19.879999,
2019-09-14T07:19:50Z,-27.442525,153.177529,3,146,21.32,
2019-09-14T07:19:52Z,-27.442614,153.177618,3,146,20.93,
2019-09-14T07:19:54Z,-27.442683,153.177683,3,146,20.360001,
2019-09-14T07:19:56Z,-27.442757,153.177764,3,146,19.879999,
2019-09-14T07:19:58Z,-27.442835,153.177839,3,146,20.809999,
2019-09-14T07:20:00Z,-27.442918,153.177901,3,146,21.58,
2019-09-14T07:20:02Z,-27.443009,153.177954,3,146,20.65,
2019-09-14T07:20:04Z,-27.443094,153.17802,3,146,20.85,
2019-09-14T07:20:06Z,-27.443188,153.178111,3,143,20.610001,
2019-09-14T07:20:08Z,-27.443267,153.178192,3,139,21.629999,
2019-09-14T07:20:10Z,-27.443332,153.178254,3,139,22.139999,
2019-09-14T07:20:12Z,-27.443412,153.178332,3,141,22.09,
2019-09-14T07:20:14Z,-27.44351,153.17843,3,141,22.299999,
2019-09-14T07:20:16Z,-27.443591,153.178515,3,141,22.07,
2019-09-14T07:20:18Z,-27.44367,153.178603,3,141,22.559999,
2019-09-14T07:20:20Z,-27.443747,153.178691,3,140,22.32,
2019-09-14T07:20:22Z,-27.443826,153.17878,2,139,21.610001,
2019-09-14T07:20:24Z,-27.443903,153.178871,2,139,22.700001,
2019-09-14T07:20:26Z,-27.443976,153.17896,2,138,21.24,
2019-09-14T07:20:28Z,-27.44405,153.179057,2,134,23.110001,
2019-09-14T07:20:30Z,-27.444105,153.179136,2,133,21.4,
2019-09-14T07:20:32Z,-27.444185,153.179252,2,132,20.540001,
2019-09-14T07:20:34Z,-27.444247,153.179355,2,132,20.51,
2019-09-14T07:20:36Z,-27.444291,153.179436,2,137,20.57,
2019-09-14T07:20:38Z,-27.44435,153.179527,2,138,20.459999,
2019-09-14T07:20:40Z,-27.444412,153.179618,2,139,21.33,
2019-09-14T07:20:42Z,-27.444476,153.179709,2,139,21.85,
2019-09-14T07:20:44Z,-27.444544,153.179799,2,138,20.780001,
2019-09-14T07:20:46Z,-27.444632,153.179902,2,138,22.77,
2019-09-14T07:20:48Z,-27.444705,153.179995,2,138,23.07,
2019-09-14T07:20:50Z,-27.444758,153.180106,2,138,23.459999,
2019-09-14T07:20:52Z,-27.4448,153.180225,2,138,22.33,
2019-09-14T07:20:54Z,-27.44484,153.180351,2,138,21.57,
2019-09-14T07:20:56Z,-27.444882,153.180468,2,138,20.99,
2019-09-14T07:20:58Z,-27.44493,153.180576,2,138,21.799999,
2019-09-14T07:21:00Z,-27.444974,153.180659,2,138,21.42,
2019-09-14T07:21:02Z,-27.44503,153.180762,2,138,21.1,
2019-09-14T07:21:04Z,-27.445089,153.180869,2,136,20.99,
2019-09-14T07:21:06Z,-27.445143,153.180961,2,136,21.809999,
2019-09-14T07:21:08Z,-27.445205,153.181056,2,138,22.370001,
2019-09-14T07:21:10Z,-27.445264,153.181156,2,138,22.370001,
2019-09-14T07:21:12Z,-27.445326,153.181288,2,139,21.790001,
2019-09-14T07:21:14Z,-27.445375,153.181402,2,139,22,
2019-09-14T07:21:16Z,-27.445431,153.181507,3,147,21.889999,
2019-09-14T07:21:18Z,-27.445484,153.181616,3,152,22.24,
2019-09-14T07:21:20Z,-27.445509,153.181713,3,152,22.059999,
2019-09-14T07:21:22Z,-27.445518,153.181833,3,153,21.299999,
2019-09-14T07:21:24Z,-27.445523,153.181976,3,151,21.540001,
2019-09-14T07:21:26Z,-27.44553,153.18208,3,151,21.48,
2019-09-14T07:21:28Z,-27.445534,153.182194,3,152,21.190001,
2019-09-14T07:21:30Z,-27.445538,153.182314,3,152,20.879999,
2019-09-14T07:21:32Z,-27.445546,153.182434,3,152,21.01,
2019-09-14T07:21:34Z,-27.445553,153.182551,3,152,20.41,
2019-09-14T07:21:36Z,-27.445562,153.182668,3,151,20.51,
2019-09-14T07:21:38Z,-27.445574,153.182784,3,151,20.43,
2019-09-14T07:21:40Z,-27.44559,153.182898,3,154,20.41,
2019-09-14T07:21:42Z,-27.445611,153.183011,2,160,20.139999,
2019-09-14T07:21:44Z,-27.445636,153.183122,2,159,20.16,
2019-09-14T07:21:46Z,-27.445662,153.183232,3,159,21.15,
2019-09-14T07:21:48Z,-27.445685,153.183342,3,159,21.98,
2019-09-14T07:21:50Z,-27.445712,153.183456,3,159,21.690001,
2019-09-14T07:21:52Z,-27.445744,153.183595,3,162,21.66,
2019-09-14T07:21:54Z,-27.445767,153.183718,3,163,21.940001,
2019-09-14T07:21:56Z,-27.445791,153.183819,3,163,21.42,
2019-09-14T07:21:58Z,-27.445828,153.183953,3,163,21.5,
2019-09-14T07:22:00Z,-27.445855,153.184052,3,162,19.58,
2019-09-14T07:22:02Z,-27.445894,153.18418,3,162,21.33,
2019-09-14T07:22:04Z,-27.44592,153.184272,3,158,20.969999,
2019-09-14T07:22:06Z,-27.445942,153.184387,3,158,20.48,
2019-09-14T07:22:08Z,-27.44596,153.184504,3,158,19.049999,
2019-09-14T07:22:10Z,-27.445976,153.184618,3,157,17.469999,
2019-09-14T07:22:12Z,-27.445988,153.184726,2,154,16.74,
2019-09-14T07:22:14Z,-27.445997,153.184825,2,154,14.06,
2019-09-14T07:22:16Z,-27.446009,153.184919,3,152,15.92,
2019-09-14T07:22:18Z,-27.446021,153.185002,3,151,16,
2019-09-14T07:22:20Z,-27.44604,153.185087,3,151,18.9,
2019-09-14T07:22:22Z,-27.446058,153.185176,3,151,19.1,
2019-09-14T07:22:24Z,-27.446073,153.185276,3,150,18.84,
2019-09-14T07:22:26Z,-27.446086,153.185384,3,150,19.049999,
2019-09-14T07:22:28Z,-27.446091,153.185489,3,150,19.290001,
2019-09-14T07:22:30Z,-27.446094,153.185595,3,150,19.190001,
2019-09-14T07:22:32Z,-27.446102,153.185703,3,149,19.76,
2019-09-14T07:22:34Z,-27.446109,153.185811,3,149,19.370001,
2019-09-14T07:22:36Z,-27.446119,153.18592,3,150,16.690001,
2019-09-14T07:22:38Z,-27.446135,153.186028,3,150,12.42,
2019-09-14T07:22:40Z,-27.446149,153.186125,3,150,9.85,
2019-09-14T07:22:42Z,-27.446161,153.186197,2,150,10.53,
2019-09-14T07:22:44Z,-27.446172,153.186254,2,150,14.14,
2019-09-14T07:22:46Z,-27.44618,153.186292,2,152,16.459999,
2019-09-14T07:22:48Z,-27.446193,153.186381,2,152,16.92,
2019-09-14T07:22:50Z,-27.446201,153.186472,2,152,18.57,
2019-09-14T07:22:52Z,-27.446208,153.186568,2,152,20.85,
2019-09-14T07:22:54Z,-27.446228,153.186672,2,152,18.469999,
2019-09-14T07:22:56Z,-27.446264,153.186782,2,152,20.91,
2019-09-14T07:22:58Z,-27.446307,153.18688,2,152,19.83,
2019-09-14T07:23:00Z,-27.44636,153.18698,2,152,21.790001,
2019-09-14T07:23:02Z,-27.44642,153.187067,2,154,22.59,
2019-09-14T07:23:04Z,-27.446499,153.187148,2,154,22.219999,
2019-09-14T07:23:06Z,-27.446607,153.187245,2,154,23.889999,
2019-09-14T07:23:08Z,-27.446701,153.18732,2,154,21.5,
2019-09-14T07:23:10Z,-27.446802,153.187391,2,151,24.41,
2019-09-14T07:23:12Z,-27.446895,153.187458,2,149,23.73,
2019-09-14T07:23:14Z,-27.446995,153.187531,2,149,23.16,
2019-09-14T07:23:16Z,-27.4471,153.187602,2,153,23.34,
2019-09-14T07:23:18Z,-27.447193,153.187668,2,149,23.290001,
2019-09-14T07:23:20Z,-27.447292,153.18774,2,149,22.190001,
2019-09-14T07:23:22Z,-27.447392,153.187804,2,148,22.110001,
2019-09-14T07:23:24Z,-27.447495,153.187849,2,147,20.639999,
2019-09-14T07:23:26Z,-27.447606,153.187862,2,147,22.459999,
2019-09-14T07:23:28Z,-27.447692,153.187842,2,151,23.73,
2019-09-14T07:23:30Z,-27.44778,153.187782,2,151,23.09,
2019-09-14T07:23:32Z,-27.447876,153.187673,2,147,23.049999,
2019-09-14T07:23:34Z,-27.44795,153.18757,2,147,22.879999,
2019-09-14T07:23:36Z,-27.448028,153.187475,2,147,21.25,
2019-09-14T07:23:38Z,-27.448105,153.187378,2,150,22.23,
2019-09-14T07:23:40Z,-27.448162,153.187275,2,146,22.860001,
2019-09-14T07:23:42Z,-27.448208,153.187188,2,146,21.940001,
2019-09-14T07:23:44Z,-27.448292,153.187071,2,146,22.51,
2019-09-14T07:23:46Z,-27.448389,153.187009,2,146,19.120001,
2019-09-14T07:23:48Z,-27.448496,153.186967,2,149,12.32,
2019-09-14T07:23:50Z,-27.448572,153.186923,2,146,8.1,
2019-09-14T07:23:52Z,-27.448628,153.18689,2,146,6.67,
2019-09-14T07:23:54Z,-27.448657,153.186872,2,146,8.72,
2019-09-14T07:23:56Z,-27.448678,153.186857,2,146,14.45,
2019-09-14T07:23:58Z,-27.448709,153.186829,2,146,20.049999,
2019-09-14T07:24:00Z,-27.448775,153.186774,2,146,22.77,
2019-09-14T07:24:02Z,-27.448858,153.186717,2,146,23.99,
2019-09-14T07:24:04Z,-27.448957,153.186662,2,145,23.450001,
2019-09-14T07:24:06Z,-27.449089,153.186603,1,145,23.190001,
2019-09-14T07:24:08Z,-27.449201,153.186563,1,145,23.67,
2019-09-14T07:24:10Z,-27.449311,153.186528,1,146,23.68,
2019-09-14T07:24:12Z,-27.449425,153.186496,2,146,23.27,
2019-09-14T07:24:14Z,-27.44954,153.186463,2,146,20.66,
2019-09-14T07:24:16Z,-27.449653,153.186428,1,147,21.73,
2019-09-14T07:24:18Z,-27.449737,153.186404,1,148,21.65,
2019-09-14T07:24:20Z,-27.449837,153.186381,1,149,21.690001,
2019-09-14T07:24:22Z,-27.449963,153.186353,1,150,22.219999,
2019-09-14T07:24:24Z,-27.450055,153.186338,1,150,21.280001,
2019-09-14T07:24:26Z,-27.45018,153.186331,2,150,21.360001,
2019-09-14T07:24:28Z,-27.450272,153.186332,2,150,21.16,
2019-09-14T07:24:30Z,-27.450372,153.186338,2,150,21.030001,
2019-09-14T07:24:32Z,-27.450478,153.186339,1,150,22.26,
2019-09-14T07:24:34Z,-27.450583,153.186339,1,150,22.629999,
2019-09-14T07:24:36Z,-27.450691,153.186362,1,150,22.27,
2019-09-14T07:24:38Z,-27.450811,153.186428,1,150,22.77,
2019-09-14T07:24:40Z,-27.450911,153.186485,1,150,23.33,
2019-09-14T07:24:42Z,-27.451022,153.186514,1,153,23.34,
2019-09-14T07:24:44Z,-27.451138,153.186524,1,153,23.809999,
2019-09-14T07:24:46Z,-27.451255,153.186523,2,150,24.01,
2019-09-14T07:24:48Z,-27.451374,153.186526,2,150,23.620001,
2019-09-14T07:24:50Z,-27.451494,153.186528,2,150,23.42,
2019-09-14T07:24:52Z,-27.451613,153.186528,2,147,23.610001,
2019-09-14T07:24:54Z,-27.451729,153.186528,2,147,23.290001,
2019-09-14T07:24:56Z,-27.451847,153.186534,2,147,23.360001,
2019-09-14T07:24:58Z,-27.451963,153.18654,2,149,22.559999,
2019-09-14T07:25:00Z,-27.452079,153.186547,2,149,22.219999,
2019-09-14T07:25:02Z,-27.452192,153.186554,2,148,22.33,
2019-09-14T07:25:04Z,-27.452303,153.186559,2,148,21.450001,
2019-09-14T07:25:06Z,-27.452414,153.186566,2,148,19.450001,
2019-09-14T07:25:08Z,-27.452521,153.186568,2,148,16.83,
2019-09-14T07:25:10Z,-27.452603,153.186569,2,147,13.09,
2019-09-14T07:25:12Z,-27.452685,153.186565,3,147,13.59,
2019-09-14T07:25:14Z,-27.452753,153.186557,3,147,16.719999,
2019-09-14T07:25:16Z,-27.452818,153.186553,3,148,19.879999,
2019-09-14T07:25:18Z,-27.452896,153.186568,3,148,20.57,
2019-09-14T07:25:20Z,-27.452992,153.186589,3,148,22.59,
2019-09-14T07:25:22Z,-27.453095,153.186599,3,148,23.860001,
2019-09-14T07:25:24Z,-27.453204,153.186605,3,148,24.120001,
2019-09-14T07:25:26Z,-27.453346,153.186609,3,148,24.76,
2019-09-14T07:25:28Z,-27.453466,153.186618,3,148,24.809999,
2019-09-14T07:25:30Z,-27.453588,153.186639,3,151,21.75,
2019-09-14T07:25:32Z,-27.453712,153.18665,3,151,21.129999,
2019-09-14T07:25:34Z,-27.453823,153.186658,3,148,21.309999,
2019-09-14T07:25:36Z,-27.453912,153.186666,3,147,22.370001,
2019-09-14T07:25:38Z,-27.454012,153.186675,3,150,22.780001,
2019-09-14T07:25:40Z,-27.454139,153.186652,3,146,21.57,
2019-09-14T07:25:42Z,-27.454256,153.186633,3,146,20.959999,
2019-09-14T07:25:44Z,-27.454363,153.186629,3,146,21.35,
2019-09-14T07:25:46Z,-27.454448,153.186638,3,148,21.459999,
2019-09-14T07:25:48Z,-27.454553,153.186645,3,148,20.98,
2019-09-14T07:25:50Z,-27.45466,153.186641,3,148,21.48,
2019-09-14T07:25:52Z,-27.454765,153.186634,2,147,21.68,
2019-09-14T07:25:54Z,-27.454871,153.18663,2,147,22.91,
2019-09-14T07:25:56Z,-27.454979,153.186629,2,147,22.870001,
2019-09-14T07:25:58Z,-27.455113,153.186634,2,147,22.32,
2019-09-14T07:26:00Z,-27.455228,153.186633,2,147,21.889999,
2019-09-14T07:26:02Z,-27.45534,153.186635,2,147,22.030001,
2019-09-14T07:26:04Z,-27.455448,153.186645,2,147,21.67,
2019-09-14T07:26:06Z,-27.455557,153.186657,2,147,22.27,
2019-09-14T07:26:08Z,-27.455666,153.186667,2,147,22.940001,
2019-09-14T07:26:10Z,-27.455776,153.186674,2,147,23.280001,
2019-09-14T07:26:12Z,-27.455891,153.186684,3,147,22.51,
2019-09-14T07:26:14Z,-27.456008,153.186693,3,147,22.32,
2019-09-14T07:26:16Z,-27.456119,153.1867,3,147,21.129999,
2019-09-14T07:26:18Z,-27.45623,153.186712,3,147,20.5,
2019-09-14T07:26:20Z,-27.456335,153.186727,3,148,20.549999,
2019-09-14T07:26:22Z,-27.456417,153.186745,3,149,20.59,
2019-09-14T07:26:24Z,-27.456516,153.186769,3,150,21.01,
2019-09-14T07:26:26Z,-27.456618,153.186787,3,150,22.17,
2019-09-14T07:26:28Z,-27.456717,153.186808,3,150,21.549999,
2019-09-14T07:26:30Z,-27.456842,153.186844,3,150,21.370001,
2019-09-14T07:26:32Z,-27.45695,153.186874,3,147,21.280001,
